experiment,source_file,source_row_index,item_id,condition,sub_experiment,weaker_lemma,weaker_surface,stronger_lemma,stronger_surface_guess,target_type,target_surface,prompt_text,context_text,moved_prompt_boundary_text,suffix_text,word_continuation_text,word_token_ids,word_tokens,word_token_logprobs,word_n_tokens,word_logprob,candidate_plus_suffix_text,candidate_plus_suffix_token_ids,candidate_plus_suffix_tokens,candidate_plus_suffix_token_logprobs,candidate_plus_suffix_n_tokens,candidate_plus_suffix_logprob,model_name,model_path,torch_dtype,device_map
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,25,25,ESI,,match,matches,exceed,exceeds,weaker,matches,Bill's score ,Bill's score, , Al's., matches,[9071],"[""Ġmatches""]",[-11.903288841247559],1,-11.9032888412, matches Al's.,"[9071,1674,594,13]","[""Ġmatches"",""ĠAl"",""'s"","".""]","[-11.74158763885498,-8.862077713012695,-0.23716527223587036,-3.4787678718566895]",4,-24.3195984960,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,25,25,ESI,,match,matches,exceed,exceeds,stronger,exceeds,Bill's score ,Bill's score, , Al's., exceeds,[35275],"[""Ġexceeds""]",[-11.840788841247559],1,-11.8407888412, exceeds Al's.,"[35275,1674,594,13]","[""Ġexceeds"",""ĠAl"",""'s"","".""]","[-11.61658763885498,-8.624227523803711,-0.02926892600953579,-7.733702659606934]",4,-28.0037867483,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,26,26,ESI,,mostly,mostly,entirely,entirely,weaker,mostly,Peter's answers were ,Peter's answers were, , wrong., mostly,[10008],"[""Ġmostly""]",[-5.596183776855469],1,-5.5961837769, mostly wrong.,"[10008,4969,13]","[""Ġmostly"",""Ġwrong"","".""]","[-5.596183776855469,-4.153811454772949,-1.6509226560592651]",3,-11.4009178877,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,26,26,ESI,,mostly,mostly,entirely,entirely,stronger,entirely,Peter's answers were ,Peter's answers were, , wrong., entirely,[11368],"[""Ġentirely""]",[-7.064933776855469],1,-7.0649337769, entirely wrong.,"[11368,4969,13]","[""Ġentirely"",""Ġwrong"","".""]","[-7.064933776855469,-3.772260904312134,-1.3515607118606567]",3,-12.1887553930,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,27,27,ESI,,old,old,ancient,ancient,weaker,old,The house is ,The house is, ,., old,[2310],"[""Ġold""]",[-6.238391399383545],1,-6.2383913994, old.,"[2310,13]","[""Ġold"","".""]","[-6.274986743927002,-3.034393310546875]",2,-9.3093800545,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,27,27,ESI,,old,old,ancient,ancient,stronger,ancient,The house is ,The house is, ,., ancient,[13833],"[""Ġancient""]",[-9.800891876220703],1,-9.8008918762, ancient.,"[13833,13]","[""Ġancient"","".""]","[-9.806236267089844,-2.013887643814087]",2,-11.8201239109,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,28,28,ESI,,once,once,twice,twice,weaker,once,Mistakes happened ,Mistakes happened, ,., once,[3055],"[""Ġonce""]",[-6.095527648925781],1,-6.0955276489, once.,"[3055,13]","[""Ġonce"","".""]","[-6.095527648925781,-2.765596389770508]",2,-8.8611240387,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,28,28,ESI,,once,once,twice,twice,stronger,twice,Mistakes happened ,Mistakes happened, ,., twice,[10917],"[""Ġtwice""]",[-8.095527648925781],1,-8.0955276489, twice.,"[10917,13]","[""Ġtwice"","".""]","[-8.095527648925781,-2.75473952293396]",2,-10.8502671719,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,29,29,ESI,,or,or,and,and,weaker,or,Jimmy writes books ,Jimmy writes books, , plays., or,[476],"[""Ġor""]",[-8.417288780212402],1,-8.4172887802, or plays.,"[476,11088,13]","[""Ġor"",""Ġplays"","".""]","[-8.478806495666504,-3.0574846267700195,-1.095494031906128]",3,-12.6317851543,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,29,29,ESI,,or,or,and,and,stronger,and,Jimmy writes books ,Jimmy writes books, , plays., and,[323],"[""Ġand""]",[-2.4797887802124023],1,-2.4797887802, and plays.,"[323,11088,13]","[""Ġand"",""Ġplays"","".""]","[-2.478806734085083,-5.4796013832092285,-1.3413268327713013]",3,-9.2997349501,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,30,30,ESI,,overweight,overweight,obese,obese,weaker,overweight,The teenager is ,The teenager is, ,., overweight,[49154],"[""Ġoverweight""]",[-9.141908645629883],1,-9.1419086456, overweight.,"[49154,13]","[""Ġoverweight"","".""]","[-9.161087989807129,-1.9112986326217651]",2,-11.0723866224,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,30,30,ESI,,overweight,overweight,obese,obese,stronger,obese,The teenager is ,The teenager is, ,., obese,[49220],"[""Ġobese""]",[-10.985658645629883],1,-10.9856586456, obese.,"[49220,13]","[""Ġobese"","".""]","[-11.004837989807129,-2.0513153076171875]",2,-13.0561532974,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,31,31,ESI,,overwhelmingly,overwhelmingly,unanimously,unanimously,weaker,overwhelmingly,The measure was supported ,The measure was supported, ,., overwhelmingly,[54634],"[""Ġoverwhelmingly""]",[-6.056792736053467],1,-6.0567927361, overwhelmingly.,"[54634,13]","[""Ġoverwhelmingly"","".""]","[-6.056792736053467,-5.14501953125]",2,-11.2018122673,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,31,31,ESI,,overwhelmingly,overwhelmingly,unanimously,unanimously,stronger,unanimously,The measure was supported ,The measure was supported, ,., unanimously,[64078],"[""Ġunanimously""]",[-5.556792736053467],1,-5.5567927361, unanimously.,"[64078,13]","[""Ġunanimously"","".""]","[-5.556792736053467,-5.152422904968262]",2,-10.7092156410,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,32,32,ESI,,palatable,palatable,delicious,delicious,weaker,palatable,The wine is ,The wine is, ,., palatable,"[10854,15086]","[""Ġpal"",""atable""]","[-8.685688972473145,-3.976055145263672]",2,-12.6617441177, palatable.,"[10854,15086,13]","[""Ġpal"",""atable"","".""]","[-8.685688972473145,-3.976055145263672,-4.35015869140625]",3,-17.0119028091,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,32,32,ESI,,palatable,palatable,delicious,delicious,stronger,delicious,The wine is ,The wine is, ,., delicious,[17923],"[""Ġdelicious""]",[-6.562615871429443],1,-6.5626158714, delicious.,"[17923,13]","[""Ġdelicious"","".""]","[-6.5606889724731445,-1.8387277126312256]",2,-8.3994166851,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,33,33,ESI,,partially,partially,completely,completely,weaker,partially,The tank is ,The tank is, , full., partially,[25244],"[""Ġpartially""]",[-6.596507549285889],1,-6.5965075493, partially full.,"[25244,2480,13]","[""Ġpartially"",""Ġfull"","".""]","[-6.5502166748046875,-2.091355562210083,-2.785069227218628]",3,-11.4266414642,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,33,33,ESI,,partially,partially,completely,completely,stronger,completely,The tank is ,The tank is, , full., completely,[6587],"[""Ġcompletely""]",[-6.034007549285889],1,-6.0340075493, completely full.,"[6587,2480,13]","[""Ġcompletely"",""Ġfull"","".""]","[-6.0502166748046875,-1.833167552947998,-1.1183521747589111]",3,-9.0017364025,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,34,34,ESI,,permit,permits,require,requires,weaker,permits,The club ,The club, , dancing., permits,[28690],"[""Ġpermits""]",[-11.141276359558105],1,-11.1412763596, permits dancing.,"[28690,27966,13]","[""Ġpermits"",""Ġdancing"","".""]","[-11.090834617614746,-8.827092170715332,-5.008664131164551]",3,-24.9265909195,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,34,34,ESI,,permit,permits,require,requires,stronger,requires,The club ,The club, , dancing., requires,[7460],"[""Ġrequires""]",[-7.044596195220947],1,-7.0445961952, requires dancing.,"[7460,27966,13]","[""Ġrequires"",""Ġdancing"","".""]","[-7.019545555114746,-12.919965744018555,-5.515258312225342]",3,-25.4547696114,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,35,35,ESI,,polished,polished,impeccable,impeccable,weaker,polished,Ann's speech was ,Ann's speech was, ,., polished,[43361],"[""Ġpolished""]",[-8.13478946685791],1,-8.1347894669, polished.,"[43361,13]","[""Ġpolished"","".""]","[-8.13478946685791,-4.013891220092773]",2,-12.1486806870,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,35,35,ESI,,polished,polished,impeccable,impeccable,stronger,impeccable,Ann's speech was ,Ann's speech was, ,., impeccable,[88546],"[""Ġimpeccable""]",[-9.91603946685791],1,-9.9160394669, impeccable.,"[88546,13]","[""Ġimpeccable"","".""]","[-9.91603946685791,-1.3671644926071167]",2,-11.2832039595,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,36,36,ESI,,possible,possible,certain,certain,weaker,possible,Success is ,Success is, ,., possible,[3204],"[""Ġpossible""]",[-4.666939735412598],1,-4.6669397354, possible.,"[3204,13]","[""Ġpossible"","".""]","[-4.666939735412598,-2.4399542808532715]",2,-7.1068940163,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,36,36,ESI,,possible,possible,certain,certain,stronger,certain,Success is ,Success is, ,., certain,[3654],"[""Ġcertain""]",[-8.073189735412598],1,-8.0731897354, certain.,"[3654,13]","[""Ġcertain"","".""]","[-8.073189735412598,-2.9245805740356445]",2,-10.9977703094,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,37,37,ESI,,pretty,pretty,beautiful,beautiful,weaker,pretty,The girl is ,The girl is, ,., pretty,[5020],"[""Ġpretty""]",[-5.963078498840332],1,-5.9630784988, pretty.,"[5020,13]","[""Ġpretty"","".""]","[-5.968349456787109,-2.0722670555114746]",2,-8.0406165123,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,37,37,ESI,,pretty,pretty,beautiful,beautiful,stronger,beautiful,The girl is ,The girl is, ,., beautiful,[6233],"[""Ġbeautiful""]",[-5.775578498840332],1,-5.7755784988, beautiful.,"[6233,13]","[""Ġbeautiful"","".""]","[-5.780849456787109,-1.9144772291183472]",2,-7.6953266859,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,38,38,ESI,,primarily,primarily,exclusively,exclusively,weaker,primarily,The residents are ,The residents are, , Greek., primarily,[15503],"[""Ġprimarily""]",[-6.79112434387207],1,-6.7911243439, primarily Greek.,"[15503,17860,13]","[""Ġprimarily"",""ĠGreek"","".""]","[-6.805974006652832,-6.83057975769043,-4.015189170837402]",3,-17.6517429352,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,38,38,ESI,,primarily,primarily,exclusively,exclusively,stronger,exclusively,The residents are ,The residents are, , Greek., exclusively,[23242],"[""Ġexclusively""]",[-9.35362434387207],1,-9.3536243439, exclusively Greek.,"[23242,17860,13]","[""Ġexclusively"",""ĠGreek"","".""]","[-9.337224006652832,-7.445659637451172,-2.858396291732788]",3,-19.6412799358,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,39,39,ESI,,probably,probably,necessarily,necessarily,weaker,probably,A delay will ,A delay will, , occur., probably,[4658],"[""Ġprobably""]",[-5.1209588050842285],1,-5.1209588051, probably occur.,"[4658,12170,13]","[""Ġprobably"",""Ġoccur"","".""]","[-5.1225080490112305,-2.3437752723693848,-4.096831321716309]",3,-11.5631146431,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,39,39,ESI,,probably,probably,necessarily,necessarily,stronger,necessarily,A delay will ,A delay will, , occur., necessarily,[14312],"[""Ġnecessarily""]",[-9.08970832824707],1,-9.0897083282, necessarily occur.,"[14312,12170,13]","[""Ġnecessarily"",""Ġoccur"","".""]","[-9.06000804901123,-1.4010262489318848,-4.123720169067383]",3,-14.5847544670,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,40,40,ESI,,reduce,reduced,eliminate,eliminated,weaker,reduced,The city ,The city, , waste., reduced,[11046],"[""Ġreduced""]",[-11.47697925567627],1,-11.4769792557, reduced waste.,"[11046,12291,13]","[""Ġreduced"",""Ġwaste"","".""]","[-11.465230941772461,-6.155002593994141,-5.979646682739258]",3,-23.5998802185,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,40,40,ESI,,reduce,reduced,eliminate,eliminated,stronger,eliminated,The city ,The city, , waste., eliminated,[33273],"[""Ġeliminated""]",[-11.63713550567627],1,-11.6371355057, eliminated waste.,"[33273,12291,13]","[""Ġeliminated"",""Ġwaste"","".""]","[-11.652730941772461,-7.547245502471924,-5.978503227233887]",3,-25.1784796715,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,41,41,ESI,,scared,scared,petrified,petrified,weaker,scared,Stu's daughter was ,Stu's daughter was, ,., scared,[26115],"[""Ġscared""]",[-8.870356559753418],1,-8.8703565598, scared.,"[26115,13]","[""Ġscared"","".""]","[-8.870356559753418,-3.586851119995117]",2,-12.4572076797,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,41,41,ESI,,scared,scared,petrified,petrified,stronger,petrified,Stu's daughter was ,Stu's daughter was, ,., petrified,"[6753,81,1870]","[""Ġpet"",""r"",""ified""]","[-10.526606559753418,-1.047974705696106,-0.004269651137292385]",3,-11.5788509166, petrified.,"[6753,81,1870,13]","[""Ġpet"",""r"",""ified"","".""]","[-10.526606559753418,-1.047974705696106,-0.004269651137292385,-2.6271650791168213]",4,-14.2060159957,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,42,42,ESI,,serious,serious,life-threatening,life-threatening,weaker,serious,Kaye's illness was ,Kaye's illness was, ,., serious,[6001],"[""Ġserious""]",[-5.436814308166504],1,-5.4368143082, serious.,"[6001,13]","[""Ġserious"","".""]","[-5.436814308166504,-1.9113930463790894]",2,-7.3482073545,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,42,42,ESI,,serious,serious,life-threatening,life-threatening,stronger,life-threatening,Kaye's illness was ,Kaye's illness was, ,., life-threatening,"[2272,61899]","[""Ġlife"",""-threatening""]","[-5.936814308166504,-0.6442445516586304]",2,-6.5810588598, life-threatening.,"[2272,61899,13]","[""Ġlife"",""-threatening"","".""]","[-5.936814308166504,-0.6442445516586304,-1.2619366645812988]",3,-7.8429955244,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,43,43,ESI,,similar,similar,identical,identical,weaker,similar,The two paintings are ,The two paintings are, ,., similar,[4428],"[""Ġsimilar""]",[-2.957132339477539],1,-2.9571323395, similar.,"[4428,13]","[""Ġsimilar"","".""]","[-2.957132339477539,-3.733598232269287]",2,-6.6907305717,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,43,43,ESI,,similar,similar,identical,identical,stronger,identical,The two paintings are ,The two paintings are, ,., identical,[19516],"[""Ġidentical""]",[-4.394632339477539],1,-4.3946323395, identical.,"[19516,13]","[""Ġidentical"","".""]","[-4.394632339477539,-2.459984302520752]",2,-6.8546166420,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,44,44,ESI,,slow,slowed,stop,stopped,weaker,slowed,The train ,The train, ,., slowed,[47846],"[""Ġslowed""]",[-7.154538631439209],1,-7.1545386314, slowed.,"[47846,13]","[""Ġslowed"","".""]","[-7.154538631439209,-5.508519172668457]",2,-12.6630578041,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,44,44,ESI,,slow,slowed,stop,stopped,stronger,stopped,The train ,The train, ,., stopped,[10497],"[""Ġstopped""]",[-5.592038631439209],1,-5.5920386314, stopped.,"[10497,13]","[""Ġstopped"","".""]","[-5.592038631439209,-4.346235752105713]",2,-9.9382743835,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,45,45,ESI,,small,small,tiny,tiny,weaker,small,The fish is ,The fish is, ,., small,[2613],"[""Ġsmall""]",[-5.968325614929199],1,-5.9683256149, small.,"[2613,13]","[""Ġsmall"","".""]","[-5.992974281311035,-2.6294703483581543]",2,-8.6224446297,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_1,stimuli_prompts/experiment_1_scoring_stimuli.csv,45,45,ESI,,small,small,tiny,tiny,stronger,tiny,The fish is ,The fish is, ,., tiny,[13673],"[""Ġtiny""]",[-8.8120756149292],1,-8.8120756149, tiny.,"[13673,13]","[""Ġtiny"","".""]","[-8.805474281311035,-2.0608253479003906]",2,-10.8662996292,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
